sentence,word,label
Wow rude ik chikni chameli ok,Wow,ENG
Wow rude ik chikni chameli ok,rude,URD
Wow rude ik chikni chameli ok,ik,URD
Wow rude ik chikni chameli ok,chikni,URD
Wow rude ik chikni chameli ok,chameli,URD
Wow rude ik chikni chameli ok,ok,ENG
Honestly Bht fine heez bnayi hai Level,Honestly,URD
Honestly Bht fine heez bnayi hai Level,Bht,URD
Honestly Bht fine heez bnayi hai Level,fine,ENG
Honestly Bht fine heez bnayi hai Level,heez,URD
Honestly Bht fine heez bnayi hai Level,bnayi,URD
Honestly Bht fine heez bnayi hai Level,hai,URD
Honestly Bht fine heez bnayi hai Level,Level,ENG
As lya ma tyr hi ni hoti,As,ENG
As lya ma tyr hi ni hoti,lya,URD
As lya ma tyr hi ni hoti,ma,ENG
As lya ma tyr hi ni hoti,tyr,URD
As lya ma tyr hi ni hoti,hi,URD
As lya ma tyr hi ni hoti,ni,URD
As lya ma tyr hi ni hoti,hoti,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,Ahmed,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,Nadeem,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,Qasmi,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,ka,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,asal,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,nam,ENG
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,Ahmed,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,Shah,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,tha,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,aur,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,woh,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,Awan,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,baradri,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,se,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,taluq,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,rakhtey,URD
Ahmed Nadeem Qasmi ka asal nam Ahmed Shah tha aur woh Awan baradri se taluq rakhtey they,they,ENG
Haris saleem page kaa about check kr lo sub mil jy gay,Haris,URD
Haris saleem page kaa about check kr lo sub mil jy gay,saleem,URD
Haris saleem page kaa about check kr lo sub mil jy gay,page,ENG
Haris saleem page kaa about check kr lo sub mil jy gay,kaa,URD
Haris saleem page kaa about check kr lo sub mil jy gay,about,ENG
Haris saleem page kaa about check kr lo sub mil jy gay,check,ENG
Haris saleem page kaa about check kr lo sub mil jy gay,kr,URD
Haris saleem page kaa about check kr lo sub mil jy gay,lo,URD
Haris saleem page kaa about check kr lo sub mil jy gay,sub,URD
Haris saleem page kaa about check kr lo sub mil jy gay,mil,URD
Haris saleem page kaa about check kr lo sub mil jy gay,jy,URD
Haris saleem page kaa about check kr lo sub mil jy gay,gay,ENG
lry baghair b assembly mn hu gy I guess,lry,URD
lry baghair b assembly mn hu gy I guess,baghair,URD
lry baghair b assembly mn hu gy I guess,b,URD
lry baghair b assembly mn hu gy I guess,assembly,ENG
lry baghair b assembly mn hu gy I guess,mn,URD
lry baghair b assembly mn hu gy I guess,hu,ENG
lry baghair b assembly mn hu gy I guess,gy,URD
lry baghair b assembly mn hu gy I guess,I,ENG
lry baghair b assembly mn hu gy I guess,guess,ENG
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,auntie,URD
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,got,ENG
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,no,ENG
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,chill,URD
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,sakhtlaondi,URD
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,asi,URD
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,argument,ENG
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,humari,URD
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,office,ENG
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,ma,ENG
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,hoti,URD
auntie got no chill sakhtlaondi asi argument humari office ma hoti thi,thi,URD
Sirf Internet Service Jari Rahegi,Sirf,URD
Sirf Internet Service Jari Rahegi,Internet,ENG
Sirf Internet Service Jari Rahegi,Service,ENG
Sirf Internet Service Jari Rahegi,Jari,URD
Sirf Internet Service Jari Rahegi,Rahegi,URD
Lol navaaan song labbeyaa main exams ton baad gaavaange,Lol,ENG
Lol navaaan song labbeyaa main exams ton baad gaavaange,navaaan,URD
Lol navaaan song labbeyaa main exams ton baad gaavaange,song,ENG
Lol navaaan song labbeyaa main exams ton baad gaavaange,labbeyaa,URD
Lol navaaan song labbeyaa main exams ton baad gaavaange,main,URD
Lol navaaan song labbeyaa main exams ton baad gaavaange,exams,ENG
Lol navaaan song labbeyaa main exams ton baad gaavaange,ton,ENG
Lol navaaan song labbeyaa main exams ton baad gaavaange,baad,URD
Lol navaaan song labbeyaa main exams ton baad gaavaange,gaavaange,URD
Bas galat vote na daal dena mulk ka sawal ha,Bas,URD
Bas galat vote na daal dena mulk ka sawal ha,galat,URD
Bas galat vote na daal dena mulk ka sawal ha,vote,ENG
Bas galat vote na daal dena mulk ka sawal ha,na,URD
Bas galat vote na daal dena mulk ka sawal ha,daal,URD
Bas galat vote na daal dena mulk ka sawal ha,dena,URD
Bas galat vote na daal dena mulk ka sawal ha,mulk,URD
Bas galat vote na daal dena mulk ka sawal ha,ka,URD
Bas galat vote na daal dena mulk ka sawal ha,sawal,URD
Bas galat vote na daal dena mulk ka sawal ha,ha,ENG
Nahi actually main to ab act b nahi krti D D seedha mun py D D,Nahi,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,actually,ENG
Nahi actually main to ab act b nahi krti D D seedha mun py D D,main,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,to,ENG
Nahi actually main to ab act b nahi krti D D seedha mun py D D,ab,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,act,ENG
Nahi actually main to ab act b nahi krti D D seedha mun py D D,b,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,nahi,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,krti,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,D,ENG
Nahi actually main to ab act b nahi krti D D seedha mun py D D,D,ENG
Nahi actually main to ab act b nahi krti D D seedha mun py D D,seedha,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,mun,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,py,URD
Nahi actually main to ab act b nahi krti D D seedha mun py D D,D,ENG
Nahi actually main to ab act b nahi krti D D seedha mun py D D,D,ENG
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,tmhe,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,Allah,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,ne,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,bhut,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,handsom,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,bnaya,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,ha,ENG
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,isi,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,lie,ENG
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,kam,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,show,ENG
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,mara,URD
tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,kro,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,mamu,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,bhi,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,muhn,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,main,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,khunganian,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,daal,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,kay,ENG
mamu bhi muhn main khunganian daal kay baith gaya hey,baith,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,gaya,URD
mamu bhi muhn main khunganian daal kay baith gaya hey,hey,ENG
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,Azam,URD
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,ne,URD
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,yeh,URD
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,match,ENG
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,jeet,URD
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,ker,URD
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,British,ENG
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,open,ENG
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,title,ENG
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,ki,URD
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,Hit,ENG
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,trick,ENG
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,mokammal,URD
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,ker,URD
Azam ne yeh match jeet ker British open title ki Hit trick mokammal ker li,li,ENG
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,Mother,ENG
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,Teresa,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,ne,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,mazhabi,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,tarbiyat,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,Ireland,ENG
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,ke,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,shehar,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,Dublin,ENG
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,aur,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,India,ENG
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,ke,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,shehar,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,Dar,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,jeeling,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,mein,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,hasil,URD
Mother Teresa ne mazhabi tarbiyat Ireland ke shehar Dublin aur India ke shehar Dar jeeling mein hasil ki,ki,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,Imran,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,bhi,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,har,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,din,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,subha,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,ki,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,walk,ENG
Imran bhi har din subha ki walk ke bad mere liye phool late hain,ke,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,bad,ENG
Imran bhi har din subha ki walk ke bad mere liye phool late hain,mere,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,liye,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,phool,URD
Imran bhi har din subha ki walk ke bad mere liye phool late hain,late,ENG
Imran bhi har din subha ki walk ke bad mere liye phool late hain,hain,URD
yra mairay pass aik e shakal ha me dsri ni bna skta,yra,URD
yra mairay pass aik e shakal ha me dsri ni bna skta,mairay,URD
yra mairay pass aik e shakal ha me dsri ni bna skta,pass,ENG
yra mairay pass aik e shakal ha me dsri ni bna skta,aik,URD
yra mairay pass aik e shakal ha me dsri ni bna skta,e,ENG
yra mairay pass aik e shakal ha me dsri ni bna skta,shakal,URD
yra mairay pass aik e shakal ha me dsri ni bna skta,ha,ENG
yra mairay pass aik e shakal ha me dsri ni bna skta,me,ENG
yra mairay pass aik e shakal ha me dsri ni bna skta,dsri,URD
yra mairay pass aik e shakal ha me dsri ni bna skta,ni,URD
yra mairay pass aik e shakal ha me dsri ni bna skta,bna,URD
yra mairay pass aik e shakal ha me dsri ni bna skta,skta,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,ek,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,to,ENG
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,ap,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,mera,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,naam,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,tag,ENG
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,krte,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,ho,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,sam,ENG
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,main,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,parh,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,kr,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,mari,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,jati,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,hn,URD
ek to ap mera naam tag krte ho sam main parh kr mari jati hn hyeeeeee,hyeeeeee,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,Jis,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,ke,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,bad,ENG
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,Steven,ENG
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,Seagal,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,ne,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,martial,ENG
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,art,ENG
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,ki,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,qisam,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,Aikido,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,ki,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,baqaida,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,taleem,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,lena,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,shuru,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,kar,URD
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,di,ENG
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,Emma,ENG
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,Watson,ENG
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,apni,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,zaati,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,zindagi,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,apne,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,doston,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,aur,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,press,ENG
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,se,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,alag,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,rakhti,URD
Emma Watson apni zaati zindagi apne doston aur press se alag rakhti hai,hai,URD
Ya suit salay ha ya nu salay,Ya,URD
Ya suit salay ha ya nu salay,suit,ENG
Ya suit salay ha ya nu salay,salay,URD
Ya suit salay ha ya nu salay,ha,ENG
Ya suit salay ha ya nu salay,ya,URD
Ya suit salay ha ya nu salay,nu,ENG
Ya suit salay ha ya nu salay,salay,URD
